producto,ciudad,mes,precioPromedio
granadilla,san josé de cúcuta,8,7886.75
granadilla,san josé de cúcuta,9,7533.111111111111
granadilla,san josé de cúcuta,10,7867.166666666667
granadilla,san josé de cúcuta,11,7517.142857142857
granadilla,san josé de cúcuta,12,7976.166666666667
granadilla,tunja,1,7319.5
granadilla,tunja,2,7736.0625
granadilla,tunja,3,7377.470588235294
granadilla,tunja,4,5659.090909090909
granadilla,tunja,5,5659.833333333333
granadilla,tunja,6,6602.3
granadilla,tunja,7,6692.533333333334
granadilla,tunja,8,6055.611111111111
granadilla,tunja,9,5140.55
granadilla,tunja,10,5301.666666666667
granadilla,tunja,11,4811.214285714285
granadilla,tunja,12,4645.692307692308
granadilla,villavicencio,1,8721.166666666666
granadilla,villavicencio,2,10596.222222222223
granadilla,villavicencio,3,8541.576923076924
granadilla,villavicencio,4,6452.782608695652
granadilla,villavicencio,5,6180.692307692308
granadilla,villavicencio,6,8226.125
granadilla,villavicencio,7,8478.388888888889
granadilla,villavicencio,8,5971.3
granadilla,villavicencio,9,5968.0
granadilla,villavicencio,10,5704.461538461538
granadilla,villavicencio,11,4924.058823529412
granadilla,villavicencio,12,5259.5
guayaba*,armenia,1,2195.4285714285716
guayaba*,armenia,2,1971.1333333333334
guayaba*,armenia,3,1722.2222222222222
guayaba*,armenia,4,1891.5
guayaba*,armenia,5,2186.1666666666665
guayaba*,armenia,6,1711.2
guayaba*,armenia,7,1922.2222222222222
guayaba*,armenia,8,1508.5
guayaba*,armenia,9,1713.9166666666667
guayaba*,armenia,10,1476.7
guayaba*,armenia,11,1673.3
guayaba*,armenia,12,1796.2222222222222
guayaba*,barranquilla,1,3646.2
guayaba*,barranquilla,2,3361.04
guayaba*,barranquilla,3,3198.2903225806454
guayaba*,barranquilla,4,3240.923076923077
guayaba*,barranquilla,5,3391.076923076923
guayaba*,barranquilla,6,3104.88
guayaba*,barranquilla,7,3005.681818181818
guayaba*,barranquilla,8,2881.3333333333335
guayaba*,barranquilla,9,2746.3
guayaba*,barranquilla,10,3032.16
guayaba*,barranquilla,11,3011.3809523809523
guayaba*,barranquilla,12,3421.6315789473683
guayaba*,"bogotá, d.c.",1,2778.185185185185
guayaba*,"bogotá, d.c.",2,1947.1
guayaba*,"bogotá, d.c.",3,1988.938775510204
guayaba*,"bogotá, d.c.",4,2973.6585365853657
guayaba*,"bogotá, d.c.",5,3175.243902439024
guayaba*,"bogotá, d.c.",6,2958.9302325581393
guayaba*,"bogotá, d.c.",7,2501.875
guayaba*,"bogotá, d.c.",8,1386.6875
guayaba*,"bogotá, d.c.",9,1632.0
guayaba*,"bogotá, d.c.",10,1684.0
guayaba*,"bogotá, d.c.",11,1795.1052631578948
guayaba*,"bogotá, d.c.",12,1809.2564102564102
guayaba*,bucaramanga,1,2281.0
guayaba*,bucaramanga,2,1982.857142857143
guayaba*,bucaramanga,3,1702.45
guayaba*,bucaramanga,4,1703.157894736842
guayaba*,bucaramanga,5,1907.0
guayaba*,bucaramanga,6,1778.7894736842106
guayaba*,bucaramanga,7,1689.2222222222222
guayaba*,bucaramanga,8,1560.12
guayaba*,bucaramanga,9,980.1764705882352
guayaba*,bucaramanga,10,1184.1176470588234
guayaba*,bucaramanga,11,1761.0
guayaba*,bucaramanga,12,1789.25
guayaba*,cali,1,2014.8666666666666
guayaba*,cali,2,1790.607142857143
guayaba*,cali,3,1839.0689655172414
guayaba*,cali,4,1927.9642857142858
guayaba*,cali,5,2217.84
guayaba*,cali,6,2298.88
guayaba*,cali,7,2167.8214285714284
guayaba*,cali,8,1725.0625
guayaba*,cali,9,1531.3
guayaba*,cali,10,1805.2380952380952
guayaba*,cali,11,2012.2916666666667
guayaba*,cali,12,2045.0
guayaba*,cartagena de indias,1,3365.181818181818
guayaba*,cartagena de indias,2,3306.133333333333
guayaba*,cartagena de indias,3,3261.5384615384614
guayaba*,cartagena de indias,4,3123.3333333333335
guayaba*,cartagena de indias,5,3145.8571428571427
guayaba*,cartagena de indias,6,3339.3636363636365
guayaba*,cartagena de indias,7,2888.3
guayaba*,cartagena de indias,8,2806.25
guayaba*,cartagena de indias,9,2569.0
guayaba*,cartagena de indias,10,2870.3636363636365
guayaba*,cartagena de indias,11,2841.7
guayaba*,cartagena de indias,12,3091.6
guayaba*,cúcuta,2,2130.5
guayaba*,cúcuta,3,2151.875
guayaba*,cúcuta,4,1933.142857142857
guayaba*,cúcuta,5,2196.8571428571427
guayaba*,cúcuta,6,2411.0
guayaba*,cúcuta,7,2353.5454545454545
guayaba*,cúcuta,8,1661.5384615384614
guayaba*,cúcuta,9,1357.3333333333333
guayaba*,cúcuta,10,1498.3333333333333
guayaba*,cúcuta,11,1718.875
guayaba*,cúcuta,12,1919.3333333333333
guayaba*,ibagué,1,2066.5
guayaba*,ibagué,2,1838.6666666666667
guayaba*,ibagué,3,1950.8333333333333
guayaba*,ibagué,4,1933.3333333333333
guayaba*,ibagué,5,1883.0
guayaba*,ibagué,6,2358.5
guayaba*,ibagué,7,2688.4
guayaba*,ibagué,8,2029.7142857142858
guayaba*,ibagué,9,1495.375
guayaba*,ibagué,10,1911.0
guayaba*,ibagué,11,1783.25
guayaba*,ibagué,12,1572.0
guayaba*,manizales,1,2489.0
guayaba*,manizales,2,2383.375
guayaba*,manizales,3,2314.5
guayaba*,manizales,4,2023.4
guayaba*,manizales,5,2175.0
guayaba*,manizales,6,1883.5
guayaba*,manizales,7,2350.0
guayaba*,manizales,8,1733.5
guayaba*,manizales,9,1960.375
guayaba*,manizales,10,1791.6
guayaba*,manizales,11,1868.75
guayaba*,manizales,12,2588.8333333333335
guayaba*,medellín,1,2363.608695652174
guayaba*,medellín,2,2070.6666666666665
guayaba*,medellín,3,2342.25
guayaba*,medellín,4,2059.282608695652
guayaba*,medellín,5,2351.4814814814813
guayaba*,medellín,6,2150.5185185185187
guayaba*,medellín,7,2160.3478260869565
guayaba*,medellín,8,2146.5
guayaba*,medellín,9,1612.6363636363637
guayaba*,medellín,10,2021.5
guayaba*,medellín,11,1908.0454545454545
guayaba*,medellín,12,2284.296296296296
guayaba*,neiva,1,2539.8888888888887
guayaba*,neiva,2,2438.1428571428573
guayaba*,neiva,3,2158.1176470588234
guayaba*,neiva,4,2357.25
guayaba*,neiva,5,2573.6111111111113
guayaba*,neiva,6,2276.133333333333
guayaba*,neiva,7,2510.1428571428573
guayaba*,neiva,8,1650.9444444444443
guayaba*,neiva,9,1975.357142857143
guayaba*,neiva,10,2268.181818181818
guayaba*,neiva,11,2694.6428571428573
guayaba*,neiva,12,2331.0666666666666
guayaba*,pasto,1,1633.6666666666667
guayaba*,pasto,2,1629.857142857143
guayaba*,pasto,3,1565.1875
guayaba*,pasto,4,1567.1176470588234
guayaba*,pasto,5,1745.7142857142858
guayaba*,pasto,6,1862.6923076923076
guayaba*,pasto,7,1554.0
guayaba*,pasto,8,1934.8181818181818
guayaba*,pasto,9,1519.5454545454545
guayaba*,pasto,10,1492.7142857142858
guayaba*,pasto,11,1937.6315789473683
guayaba*,pasto,12,1621.5294117647059
guayaba*,pereira,1,2183.3333333333335
guayaba*,pereira,2,2058.217391304348
guayaba*,pereira,3,2079.8979591836733
guayaba*,pereira,4,2006.5744680851064
guayaba*,pereira,5,2143.121951219512
guayaba*,pereira,6,2011.1944444444443
guayaba*,pereira,7,1984.657894736842
guayaba*,pereira,8,1936.6363636363637
guayaba*,pereira,9,1754.051282051282
guayaba*,pereira,10,1773.7567567567567
guayaba*,pereira,11,1962.5853658536585
guayaba*,pereira,12,1997.4615384615386
guayaba*,popayán,1,2016.6666666666667
guayaba*,popayán,2,2135.8571428571427
guayaba*,popayán,3,2021.0
guayaba*,popayán,4,2250.125
guayaba*,popayán,5,2473.6666666666665
guayaba*,popayán,6,2372.3333333333335
guayaba*,popayán,7,2348.9
guayaba*,popayán,8,2116.777777777778
guayaba*,popayán,9,1812.6666666666667
guayaba*,popayán,10,1802.1666666666667
guayaba*,popayán,11,2231.375
guayaba*,popayán,12,2152.1666666666665
guayaba*,san josé de cúcuta,1,2873.4285714285716
guayaba*,san josé de cúcuta,2,3034.3571428571427
guayaba*,san josé de cúcuta,3,2964.909090909091
guayaba*,san josé de cúcuta,4,2759.2
guayaba*,san josé de cúcuta,5,3189.75
guayaba*,san josé de cúcuta,6,2487.909090909091
guayaba*,san josé de cúcuta,7,2869.25
guayaba*,san josé de cúcuta,8,2988.7
guayaba*,san josé de cúcuta,9,1876.9333333333334
guayaba*,san josé de cúcuta,10,1897.8
guayaba*,san josé de cúcuta,11,2305.0
guayaba*,san josé de cúcuta,12,2511.625
guayaba*,tunja,1,2149.5333333333333
guayaba*,tunja,2,2120.294117647059
guayaba*,tunja,3,2027.9166666666667
guayaba*,tunja,4,2246.3333333333335
guayaba*,tunja,5,2424.777777777778
guayaba*,tunja,6,2378.3333333333335
guayaba*,tunja,7,2162.125
guayaba*,tunja,8,1975.5238095238096
guayaba*,tunja,9,1678.157894736842
guayaba*,tunja,10,1707.25
guayaba*,tunja,11,1678.2105263157894
guayaba*,tunja,12,1775.0666666666666
guayaba*,villavicencio,1,2115.875
guayaba*,villavicencio,2,1436.7777777777778
guayaba*,villavicencio,3,1202.2142857142858
guayaba*,villavicencio,4,2221.6428571428573
guayaba*,villavicencio,5,2107.285714285714
guayaba*,villavicencio,6,2102.3125
guayaba*,villavicencio,7,1606.857142857143
guayaba*,villavicencio,8,992.0454545454545
guayaba*,villavicencio,9,1033.8461538461538
guayaba*,villavicencio,10,1200.235294117647
guayaba*,villavicencio,11,1214.9375
guayaba*,villavicencio,12,1495.7857142857142
habichuela,armenia,1,3287.4285714285716
habichuela,armenia,2,2746.684210526316
habichuela,armenia,3,3255.1428571428573
habichuela,armenia,4,2637.9285714285716
habichuela,armenia,5,2666.5
habichuela,armenia,6,2135.3076923076924
habichuela,armenia,7,2752.0
habichuela,armenia,8,2337.6666666666665
habichuela,armenia,9,3116.4666666666667
habichuela,armenia,10,3630.181818181818
habichuela,armenia,11,2921.181818181818
habichuela,armenia,12,2186.6470588235293
habichuela,barranquilla,1,4228.590909090909
habichuela,barranquilla,2,3446.923076923077
habichuela,barranquilla,3,3569.2162162162163
habichuela,barranquilla,4,1929.0714285714287
habichuela,barranquilla,5,2392.206896551724
habichuela,barranquilla,6,2470.1923076923076
habichuela,barranquilla,7,2541.08
habichuela,barranquilla,8,2754.4
habichuela,barranquilla,9,3745.9565217391305
habichuela,barranquilla,10,4412.583333333333
habichuela,barranquilla,11,3220.3793103448274
habichuela,barranquilla,12,3456.6111111111113
habichuela,"bogotá, d.c.",1,3204.7096774193546
habichuela,"bogotá, d.c.",2,2605.4166666666665
habichuela,"bogotá, d.c.",3,3365.7872340425533
habichuela,"bogotá, d.c.",4,2395.1346153846152
habichuela,"bogotá, d.c.",5,2749.390243902439
habichuela,"bogotá, d.c.",6,2512.840909090909
habichuela,"bogotá, d.c.",7,2860.3658536585367
habichuela,"bogotá, d.c.",8,2808.181818181818
habichuela,"bogotá, d.c.",9,3177.5128205128203
habichuela,"bogotá, d.c.",10,3227.232558139535
habichuela,"bogotá, d.c.",11,3012.9
habichuela,"bogotá, d.c.",12,2200.2093023255816
habichuela,bucaramanga,1,3255.5263157894738
habichuela,bucaramanga,2,2610.0
habichuela,bucaramanga,3,2950.4827586206898
habichuela,bucaramanga,4,1327.55
habichuela,bucaramanga,5,1829.3636363636363
habichuela,bucaramanga,6,2283.25
habichuela,bucaramanga,7,2139.176470588235
habichuela,bucaramanga,8,1951.8823529411766
habichuela,bucaramanga,9,2756.5882352941176
habichuela,bucaramanga,10,3909.6315789473683
habichuela,bucaramanga,11,2644.85
habichuela,bucaramanga,12,2766.0454545454545
habichuela,cali,1,3503.3333333333335
habichuela,cali,2,3316.5333333333333
habichuela,cali,3,3972.114285714286
habichuela,cali,4,2555.923076923077
habichuela,cali,5,2424.6521739130435
habichuela,cali,6,2317.8695652173915
habichuela,cali,7,2365.8928571428573
habichuela,cali,8,3642.409090909091
habichuela,cali,9,3601.1304347826085
habichuela,cali,10,3432.785714285714
habichuela,cali,11,2763.296296296296
habichuela,cali,12,1930.7727272727273
habichuela,cartagena de indias,1,4223.545454545455
habichuela,cartagena de indias,2,4219.692307692308
habichuela,cartagena de indias,3,3702.777777777778
habichuela,cartagena de indias,4,2214.681818181818
habichuela,cartagena de indias,5,2704.75
habichuela,cartagena de indias,6,2591.0555555555557
habichuela,cartagena de indias,7,2649.5882352941176
habichuela,cartagena de indias,8,2808.0
habichuela,cartagena de indias,9,3759.3571428571427
habichuela,cartagena de indias,10,4507.8125
habichuela,cartagena de indias,11,3219.65
habichuela,cartagena de indias,12,3535.076923076923
habichuela,cúcuta,2,2578.214285714286
habichuela,cúcuta,3,2807.6666666666665
habichuela,cúcuta,4,1223.3125
habichuela,cúcuta,5,1686.0833333333333
habichuela,cúcuta,6,1800.3846153846155
habichuela,cúcuta,7,2853.0833333333335
habichuela,cúcuta,8,2478.5882352941176
habichuela,cúcuta,9,3360.214285714286
habichuela,cúcuta,10,3320.4615384615386
habichuela,cúcuta,11,3059.230769230769
habichuela,cúcuta,12,2500.1666666666665
habichuela,ibagué,1,2999.222222222222
habichuela,ibagué,2,2524.818181818182
habichuela,ibagué,3,3576.3125
habichuela,ibagué,4,2332.7368421052633
habichuela,ibagué,5,2534.0
habichuela,ibagué,6,1981.4285714285713
habichuela,ibagué,7,2510.3636363636365
habichuela,ibagué,8,2707.6
habichuela,ibagué,9,3108.714285714286
habichuela,ibagué,10,3136.0
habichuela,ibagué,11,2634.8333333333335
habichuela,ibagué,12,1705.6923076923076
habichuela,manizales,1,3474.285714285714
habichuela,manizales,2,3360.5833333333335
habichuela,manizales,3,3630.0
habichuela,manizales,4,2098.0
habichuela,manizales,5,1864.7857142857142
habichuela,manizales,6,1906.6666666666667
habichuela,manizales,7,2040.0
habichuela,manizales,8,2817.3333333333335
habichuela,manizales,9,2936.470588235294
habichuela,manizales,10,3163.6666666666665
habichuela,manizales,11,2632.222222222222
habichuela,manizales,12,2253.3333333333335
habichuela,medellín,1,3162.5172413793102
habichuela,medellín,2,2343.6
habichuela,medellín,3,2644.5333333333333
habichuela,medellín,4,1328.2115384615386
habichuela,medellín,5,1337.8695652173913
habichuela,medellín,6,1162.1891891891892
habichuela,medellín,7,1762.1891891891892
habichuela,medellín,8,1642.4848484848485
habichuela,medellín,9,2429.6
habichuela,medellín,10,2810.0
habichuela,medellín,11,2334.1136363636365
habichuela,medellín,12,2135.6666666666665
habichuela,montería,1,4298.076923076923
habichuela,montería,2,4028.0
habichuela,montería,3,4171.875
habichuela,montería,4,2905.9523809523807
habichuela,montería,5,2396.4285714285716
habichuela,montería,6,2310.4166666666665
habichuela,montería,7,2851.923076923077
habichuela,montería,8,2938.6363636363635
habichuela,montería,9,3472.3684210526317
habichuela,montería,10,3986.3636363636365
habichuela,montería,11,3645.0
habichuela,montería,12,3146.875
habichuela,neiva,1,3080.5454545454545
habichuela,neiva,2,2637.6428571428573
habichuela,neiva,3,3504.722222222222
habichuela,neiva,4,2622.65
habichuela,neiva,5,2336.4
habichuela,neiva,6,1812.9375
habichuela,neiva,7,2944.785714285714
habichuela,neiva,8,2769.5555555555557
habichuela,neiva,9,3386.705882352941
habichuela,neiva,10,3344.3
habichuela,neiva,11,2930.2
habichuela,neiva,12,2425.5555555555557
habichuela,pasto,1,3543.0
habichuela,pasto,2,4450.066666666667
habichuela,pasto,3,5007.588235294118
habichuela,pasto,4,4194.545454545455
habichuela,pasto,5,3077.3571428571427
habichuela,pasto,6,3342.35
habichuela,pasto,7,3498.0
habichuela,pasto,8,5005.411764705882
habichuela,pasto,9,4373.111111111111
habichuela,pasto,10,3798.25
habichuela,pasto,11,2559.777777777778
habichuela,pasto,12,2598.521739130435
habichuela,pereira,1,3615.962962962963
habichuela,pereira,2,3176.25
habichuela,pereira,3,3896.0
habichuela,pereira,4,2344.176470588235
habichuela,pereira,5,2075.9166666666665
habichuela,pereira,6,2339.8
habichuela,pereira,7,2541.595238095238
habichuela,pereira,8,2894.3255813953488
habichuela,pereira,9,3242.3888888888887
habichuela,pereira,10,3691.9268292682927
habichuela,pereira,11,2781.170731707317
habichuela,pereira,12,2564.951219512195
habichuela,popayán,1,3475.0
habichuela,popayán,2,3703.3333333333335
habichuela,popayán,3,4228.181818181818
habichuela,popayán,4,3064.6153846153848
habichuela,popayán,5,2362.222222222222
habichuela,popayán,6,2377.0
habichuela,popayán,7,2447.5
habichuela,popayán,8,3602.0
habichuela,popayán,9,3810.0
habichuela,popayán,10,3694.0
habichuela,popayán,11,2527.0
habichuela,popayán,12,2073.75
habichuela,san josé de cúcuta,1,3570.2631578947367
habichuela,san josé de cúcuta,2,3714.875
habichuela,san josé de cúcuta,3,3924.6
habichuela,san josé de cúcuta,4,1970.2
habichuela,san josé de cúcuta,5,2563.4
habichuela,san josé de cúcuta,6,3308.7272727272725
habichuela,san josé de cúcuta,7,2394.0
habichuela,san josé de cúcuta,8,2707.125
habichuela,san josé de cúcuta,9,4002.0
habichuela,san josé de cúcuta,10,3872.266666666667
habichuela,san josé de cúcuta,11,3346.153846153846
habichuela,san josé de cúcuta,12,3945.157894736842
habichuela,santa marta,1,3644.4444444444443
habichuela,santa marta,2,3660.5263157894738
habichuela,santa marta,3,4073.529411764706
habichuela,santa marta,4,2871.4285714285716
habichuela,santa marta,5,2728.125
habichuela,santa marta,6,3489.285714285714
habichuela,santa marta,7,3235.294117647059
habichuela,santa marta,8,3269.8125
habichuela,santa marta,9,3816.6666666666665
habichuela,santa marta,10,4987.5
habichuela,santa marta,11,3763.235294117647
habichuela,santa marta,12,3790.0
habichuela,sincelejo,1,4062.153846153846
habichuela,sincelejo,2,3753.0
habichuela,sincelejo,3,4155.533333333334
habichuela,sincelejo,4,2766.68
habichuela,sincelejo,5,2480.153846153846
habichuela,sincelejo,6,2277.75
habichuela,sincelejo,7,2971.4285714285716
habichuela,sincelejo,8,2957.25
habichuela,sincelejo,9,3419.230769230769
habichuela,sincelejo,10,3742.923076923077
habichuela,sincelejo,11,3405.0555555555557
habichuela,sincelejo,12,2998.3
habichuela,tunja,1,3340.5
habichuela,tunja,2,3267.0588235294117
habichuela,tunja,3,3342.1666666666665
habichuela,tunja,4,2297.05
habichuela,tunja,5,2506.0
habichuela,tunja,6,2197.823529411765
habichuela,tunja,7,3264.777777777778
habichuela,tunja,8,2725.0
habichuela,tunja,9,3290.0
habichuela,tunja,10,3207.3
habichuela,tunja,11,2515.25
habichuela,tunja,12,2235.0666666666666
habichuela,valledupar,1,3630.818181818182
habichuela,valledupar,2,3740.6363636363635
habichuela,valledupar,3,3383.8947368421054
habichuela,valledupar,4,1895.8823529411766
habichuela,valledupar,5,2375.1176470588234
habichuela,valledupar,6,2401.6666666666665
habichuela,valledupar,7,2246.0
habichuela,valledupar,8,2472.75
habichuela,valledupar,9,3410.5833333333335
habichuela,valledupar,10,4152.9375
habichuela,valledupar,11,2742.764705882353
habichuela,valledupar,12,3203.9285714285716
habichuela,villavicencio,1,3140.923076923077
habichuela,villavicencio,2,2605.3529411764707
habichuela,villavicencio,3,3311.3684210526317
habichuela,villavicencio,4,2218.2105263157896
habichuela,villavicencio,5,2517.4
habichuela,villavicencio,6,2258.684210526316
habichuela,villavicencio,7,2834.4736842105262
habichuela,villavicencio,8,2739.65
habichuela,villavicencio,9,3041.6875
habichuela,villavicencio,10,2976.3636363636365
habichuela,villavicencio,11,2546.1739130434785
habichuela,villavicencio,12,2167.4
limón común,armenia,1,3983.3333333333335
limón común,armenia,2,3055.3333333333335
limón común,armenia,3,4158.25
limón común,armenia,4,4155.666666666667
limón común,armenia,5,3539.4545454545455
limón común,armenia,6,2990.4285714285716
limón común,armenia,7,2316.5
limón común,armenia,8,3066.6666666666665
limón común,armenia,9,2144.3333333333335
limón común,armenia,10,4944.444444444444
limón común,armenia,11,3539.0
limón común,armenia,12,3055.3333333333335
